entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 856, 856, 0, 17925, 17925, 0, 17349, 17349, 17349, 17349, 0, 856, 856, 0, 17925, 17925, 0, 10201, 10201, 10201, 10201, 0, 856, 856, 0, 17924, 17924, 17924, 17924, 17924, 0, 14687, 14687, 14687, 0, 856, 856, 0, 17925, 17925, 0, 9571, 9571, 9571, 9571, 9571, 0, 856, 856, 0, 17924, 17924, 17924, 17924, 17924, 0, 12921, 12921, 12921, 0, 856, 856, 0, 17925, 17925, 0, 16407, 16407, 16407, 16407, 0, 856, 856, 0, 17925, 17925, 0, 327, 327, 327, 0, 856, 856, 0, 17926, 17926, 17926, 17926, 17926, 17926, 0, 3526, 3526, 3526, 3526, 0, 856, 856, 0, 17926, 17926, 17926, 17926, 17926, 17926, 0, 11839, 11839, 11839, 11839, 0, 856, 856, 0, 17926, 17926, 17926, 17926, 17926, 17926, 0, 13709, 13709, 13709, 13709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 856, 856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[856, 17925, 17349], [856, 17925, 10201], [856, 17924, 14687], [856, 17925, 9571], [856, 17924, 12921], [856, 17925, 16407], [856, 17925, 327], [856, 17926, 3526], [856, 17926, 11839], [856, 17926, 13709]]","{16232: 19, 856: 156}","Given the knowledge: italian<sep> language used<sep> university of padua<triple> italian<sep> language used<sep> council of europe<triple> italian<sep> language of work or name<sep> new york<triple> italian<sep> language used<sep> university of bologna<triple> italian<sep> language of work or name<sep> the new world<triple> italian<sep> language used<sep> university of pisa<triple> italian<sep> language used<sep> australia<triple> italian<sep> languages spoken, written or signed<sep> james joyce<triple> italian<sep> languages spoken, written or signed<sep> marlene dietrich<triple> italian<sep> languages spoken, written or signed<sep> dario argento Text to check:harvey fierstein is an animated series that has italian as its original language and has origins from italy.",['harvey fierstein'],['adrian'],1,893
"[0, 0, 0, 0, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 14721, 14721, 14721, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 5403, 5403, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 6056, 6056, 6056, 6056, 6056, 0, 1950, 1950, 1950, 1950, 0, 17773, 17773, 0, 6520, 6520, 6520, 6520, 6520, 6520, 6520, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 1237, 1237, 1237, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 5740, 5740, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 6097, 6097, 0, 1950, 1950, 1950, 1950, 0, 18051, 0, 1167, 0, 1950, 1950, 1950, 1950, 0, 17785, 17785, 0, 5954, 5954, 5954, 0, 1950, 1950, 1950, 1950, 0, 17973, 17973, 0, 3801, 3801, 0, 0, 0, 0, 0, 0, 0, 0, 1950, 1950, 1950, 1950, 0, 0, 0, 0, 0, 0]","[[1950, 17785, 14721], [1950, 17785, 5403], [1950, 17785, 6056], [1950, 17773, 6520], [1950, 17785, 1237], [1950, 17785, 5740], [1950, 17785, 6097], [1950, 18051, 1167], [1950, 17785, 5954], [1950, 17973, 3801]]",{1950: 30},Given the knowledge: richard burton<sep> cast member<sep> the gathering storm<triple> richard burton<sep> cast member<sep> the robe<triple> richard burton<sep> cast member<sep> alexander the great<triple> richard burton<sep> award received<sep> order of the british empire<triple> richard burton<sep> cast member<sep> the longest day<triple> richard burton<sep> cast member<sep> becket<triple> richard burton<sep> cast member<sep> equus<triple> richard burton<sep> religion<sep> atheism<triple> richard burton<sep> cast member<sep> cleopatra<triple> richard burton<sep> native language<sep> welsh Text to check:the gathering storm features richard burton as a cast member.,[],['the gathering storm'],0,2606
"[0, 0, 0, 0, 0, 16569, 16569, 16569, 16569, 0, 18022, 18022, 18022, 0, 3239, 3239, 3239, 0, 16569, 16569, 16569, 16569, 0, 18005, 18005, 0, 190, 190, 190, 190, 190, 0, 16569, 16569, 16569, 16569, 0, 18005, 18005, 0, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 0, 16569, 16569, 16569, 16569, 0, 18012, 18012, 0, 3452, 3452, 0, 16569, 16569, 16569, 16569, 0, 18055, 0, 16701, 16701, 16701, 16701, 16701, 0, 16569, 16569, 16569, 16569, 0, 18020, 18020, 18020, 0, 3288, 3288, 3288, 3288, 0, 16569, 16569, 16569, 16569, 0, 17969, 17969, 0, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 0, 16569, 16569, 16569, 16569, 0, 18055, 0, 10064, 10064, 10064, 10064, 0, 16569, 16569, 16569, 16569, 0, 17942, 17942, 17942, 0, 13983, 13983, 13983, 13983, 0, 16569, 16569, 16569, 16569, 0, 18025, 18025, 18025, 18025, 18025, 0, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 10405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16569, 16569, 16569, 16569, 0, 0, 0, 0, 0, 0, 0, 0]","[[16569, 18022, 3239], [16569, 18005, 190], [16569, 18005, 10405], [16569, 18012, 3452], [16569, 18055, 16701], [16569, 18020, 3288], [16569, 17969, 10405], [16569, 18055, 10064], [16569, 17942, 13983], [16569, 18025, 10405]]",{16569: 1399},Given the knowledge: new york city<sep> place of death<sep> edward said<triple> new york city<sep> owned by<sep> laguardia airport<triple> new york city<sep> owned by<sep> john f. kennedy international airport<triple> new york city<sep> partially contains<sep> east river<triple> new york city<sep> residence<sep> ossie davis<triple> new york city<sep> place of birth<sep> anthony perkins<triple> new york city<sep> named after<sep> john f. kennedy international airport<triple> new york city<sep> residence<sep> arthur miller<triple> new york city<sep> location of formation<sep> marc anthony<triple> new york city<sep> place served by transport hub<sep> john f. kennedy international airport Text to check:new york city contains a city of new york city where david shire was born.,['new york city'],['erie county'],1,2012
"[0, 0, 0, 0, 0, 6343, 6343, 6343, 6343, 6343, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 6343, 6343, 6343, 6343, 6343, 0, 17848, 17848, 0, 1875, 1875, 1875, 1875, 0, 6343, 6343, 6343, 6343, 6343, 0, 17848, 17848, 0, 4798, 4798, 4798, 4798, 0, 6343, 6343, 6343, 6343, 6343, 0, 18088, 0, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 0, 6343, 6343, 6343, 6343, 6343, 0, 17848, 17848, 0, 8997, 8997, 8997, 8997, 0, 6343, 6343, 6343, 6343, 6343, 0, 17756, 0, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 0, 6343, 6343, 6343, 6343, 6343, 0, 18009, 18009, 0, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 0, 6343, 6343, 6343, 6343, 6343, 0, 18010, 18010, 0, 10716, 10716, 10716, 10716, 10716, 10716, 10716, 10716, 10716, 10716, 10716, 10716, 0, 6343, 6343, 6343, 6343, 6343, 0, 18088, 0, 16112, 16112, 16112, 16112, 16112, 16112, 16112, 16112, 0, 6343, 6343, 6343, 6343, 6343, 0, 18088, 0, 6382, 6382, 6382, 6382, 6382, 6382, 6382, 6382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 1946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[6343, 17811, 10881], [6343, 17848, 1875], [6343, 17848, 4798], [6343, 18088, 1946], [6343, 17848, 8997], [6343, 17756, 1946], [6343, 18009, 1946], [6343, 18010, 10716], [6343, 18088, 16112], [6343, 18088, 6382]]","{6827: 7, 6343: 41}","Given the knowledge: california state university<sep> country<sep> united states of america<triple> california state university<sep> educated at<sep> james cameron<triple> california state university<sep> educated at<sep> chris carter<triple> california state university<sep> subsidiary<sep> california state university, los angeles<triple> california state university<sep> educated at<sep> steve martin<triple> california state university<sep> affiliation<sep> california state university, los angeles<triple> california state university<sep> parent organization<sep> california state university, los angeles<triple> california state university<sep> part of<sep> california state polytechnic university, pomona<triple> california state university<sep> subsidiary<sep> california state university, fullerton<triple> california state university<sep> subsidiary<sep> california state university, sacramento Text to check:john adams is the person educated at california state university, los angeles rams who is a member of the chicago bears.",[],['john adams'],0,1486
"[0, 0, 0, 0, 0, 1617, 1617, 1617, 1617, 0, 17848, 17848, 0, 9005, 9005, 9005, 9005, 9005, 0, 1617, 1617, 1617, 1617, 0, 17914, 17914, 0, 15963, 15963, 15963, 15963, 0, 1617, 1617, 1617, 1617, 0, 17916, 0, 8105, 8105, 0, 1617, 1617, 1617, 1617, 0, 17848, 17848, 0, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 7761, 0, 1617, 1617, 1617, 1617, 0, 17916, 0, 2639, 2639, 0, 1617, 1617, 1617, 1617, 0, 18022, 18022, 18022, 0, 3220, 3220, 0, 1617, 1617, 1617, 1617, 0, 17916, 0, 1905, 1905, 0, 1617, 1617, 1617, 1617, 0, 17984, 0, 1628, 1628, 0, 1617, 1617, 1617, 1617, 0, 17984, 0, 3783, 0, 1617, 1617, 1617, 1617, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[1617, 17848, 9005], [1617, 17914, 15963], [1617, 17916, 8105], [1617, 17848, 7761], [1617, 17916, 2639], [1617, 18022, 3220], [1617, 17916, 1905], [1617, 17984, 1628], [1617, 17984, 3783], [1617, 17813, 10881]]",{1617: 33},"Given the knowledge: jim morrison<sep> educated at<sep> florida state university<triple> jim morrison<sep> influenced by<sep> elvis presley<triple> jim morrison<sep> instrument<sep> maraca<triple> jim morrison<sep> educated at<sep> university of california, los angeles<triple> jim morrison<sep> instrument<sep> harmonica<triple> jim morrison<sep> place of death<sep> paris<triple> jim morrison<sep> instrument<sep> keyboard instrument<triple> jim morrison<sep> occupation<sep> lyricist<triple> jim morrison<sep> occupation<sep> poet<triple> jim morrison<sep> country of citizenship<sep> united states of america Text to check:jim morrison was born in singapore.",['singapore'],['pensacola'],1,1006
"[0, 0, 0, 0, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 4910, 4910, 4910, 4910, 4910, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 16618, 16618, 16618, 16618, 16618, 16618, 16618, 16618, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 16939, 16939, 16939, 16939, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 13319, 13319, 13319, 13319, 13319, 13319, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 9562, 9562, 9562, 9562, 0, 14019, 14019, 14019, 14019, 14019, 0, 18051, 0, 1167, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 16578, 16578, 16578, 16578, 0, 14019, 14019, 14019, 14019, 14019, 0, 17813, 17813, 17813, 0, 8029, 8029, 8029, 0, 14019, 14019, 14019, 14019, 14019, 0, 17851, 17851, 0, 6708, 0, 14019, 14019, 14019, 14019, 14019, 0, 17984, 0, 2903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14019, 14019, 14019, 14019, 14019, 0, 0, 0, 0, 2903, 0, 0]","[[14019, 17914, 4910], [14019, 17914, 16618], [14019, 17914, 16939], [14019, 17914, 13319], [14019, 17914, 9562], [14019, 18051, 1167], [14019, 17914, 16578], [14019, 17813, 8029], [14019, 17851, 6708], [14019, 17984, 2903]]",{14019: 17},"Given the knowledge: joseph conrad<sep> influenced by<sep> michael moorcock<triple> joseph conrad<sep> influenced by<sep> jorge luis borges<triple> joseph conrad<sep> influenced by<sep> graham greene<triple> joseph conrad<sep> influenced by<sep> t. s. eliot<triple> joseph conrad<sep> influenced by<sep> philip roth<triple> joseph conrad<sep> religion<sep> atheism<triple> joseph conrad<sep> influenced by<sep> saul bellow<triple> joseph conrad<sep> country of citizenship<sep> russian empire<triple> joseph conrad<sep> ethnic group<sep> poles<triple> joseph conrad<sep> occupation<sep> writer Text to check:the visual artwork apocalypse now is written by joseph conrad, whose occupation is writer.",[],['apocalypse now'],0,2324
"[0, 0, 0, 0, 0, 9648, 9648, 9648, 9648, 0, 17831, 0, 3892, 3892, 3892, 3892, 3892, 3892, 3892, 0, 9648, 9648, 9648, 9648, 0, 17813, 17813, 17813, 0, 7841, 7841, 0, 9648, 9648, 9648, 9648, 0, 17785, 17785, 0, 3892, 3892, 3892, 3892, 3892, 3892, 3892, 0, 9648, 9648, 9648, 9648, 0, 17831, 0, 13835, 13835, 13835, 0, 9648, 9648, 9648, 9648, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 9648, 9648, 9648, 9648, 0, 17984, 0, 8437, 8437, 0, 9648, 9648, 9648, 9648, 0, 17848, 17848, 0, 10221, 10221, 10221, 10221, 10221, 0, 9648, 9648, 9648, 9648, 0, 17984, 0, 17194, 17194, 0, 9648, 9648, 9648, 9648, 0, 18015, 0, 10817, 10817, 10817, 10817, 0, 9648, 9648, 9648, 9648, 0, 18015, 0, 10817, 10817, 10817, 10817, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9648, 9648, 9648, 9648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[9648, 17831, 3892], [9648, 17813, 7841], [9648, 17785, 3892], [9648, 17831, 13835], [9648, 17813, 10881], [9648, 17984, 8437], [9648, 17848, 10221], [9648, 17984, 17194], [9648, 18015, 10817], [9648, 18015, 10817]]","{6493: 347, 9648: 16}",Given the knowledge: renny harlin<sep> director<sep> the adventures of ford fairlane<triple> renny harlin<sep> country of citizenship<sep> finland<triple> renny harlin<sep> cast member<sep> the adventures of ford fairlane<triple> renny harlin<sep> director<sep> cliffhanger<triple> renny harlin<sep> country of citizenship<sep> united states of america<triple> renny harlin<sep> occupation<sep> film director<triple> renny harlin<sep> educated at<sep> university of helsinki<triple> renny harlin<sep> occupation<sep> film producer<triple> renny harlin<sep> partner<sep> laura dern<triple> renny harlin<sep> partner<sep> laura dern Text to check:german democratic republic is the film that has renny harlin as a cast member and whose producer is joel silver.,['german democratic republic'],['the adventures of ford fairlane'],1,874
"[0, 0, 0, 0, 0, 13062, 13062, 13062, 13062, 13062, 0, 17813, 17813, 17813, 0, 2412, 2412, 0, 13062, 13062, 13062, 13062, 13062, 0, 18020, 18020, 18020, 0, 13049, 13049, 13049, 0, 13062, 13062, 13062, 13062, 13062, 0, 17785, 17785, 0, 9432, 9432, 9432, 9432, 9432, 9432, 0, 13062, 13062, 13062, 13062, 13062, 0, 17964, 0, 13399, 13399, 13399, 13399, 13399, 0, 13062, 13062, 13062, 13062, 13062, 0, 17785, 17785, 0, 493, 493, 493, 493, 0, 13062, 13062, 13062, 13062, 13062, 0, 17790, 0, 13399, 13399, 13399, 13399, 13399, 0, 13062, 13062, 13062, 13062, 13062, 0, 18051, 0, 6210, 6210, 0, 13062, 13062, 13062, 13062, 13062, 0, 18079, 0, 17730, 17730, 17730, 17730, 17730, 17730, 0, 13062, 13062, 13062, 13062, 13062, 0, 18079, 0, 17730, 17730, 17730, 17730, 17730, 17730, 0, 13062, 13062, 13062, 13062, 13062, 0, 17848, 17848, 0, 11299, 11299, 11299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13062, 13062, 13062, 13062, 13062, 0, 0]","[[13062, 17813, 2412], [13062, 18020, 13049], [13062, 17785, 9432], [13062, 17964, 13399], [13062, 17785, 493], [13062, 17790, 13399], [13062, 18051, 6210], [13062, 18079, 17730], [13062, 18079, 17730], [13062, 17848, 11299]]",{13062: 15},Given the knowledge: saif ali khan<sep> country of citizenship<sep> india<triple> saif ali khan<sep> place of birth<sep> new delhi<triple> saif ali khan<sep> cast member<sep> kal ho naa ho<triple> saif ali khan<sep> mother<sep> sharmila tagore<triple> saif ali khan<sep> cast member<sep> om shanti om<triple> saif ali khan<sep> child<sep> sharmila tagore<triple> saif ali khan<sep> religion<sep> islam<triple> saif ali khan<sep> spouse<sep> kareena kapoor<triple> saif ali khan<sep> spouse<sep> kareena kapoor<triple> saif ali khan<sep> educated at<sep> winchester college Text to check:sharmila tagore is the parent of saif ali khan.,[],['saif ali khan'],0,1960
"[0, 0, 0, 0, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 17016, 17016, 17016, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 17016, 17016, 17016, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 15598, 15598, 15598, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 15598, 15598, 15598, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 55, 55, 55, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 55, 55, 55, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 11987, 11987, 11987, 11987, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 11987, 11987, 11987, 11987, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 9611, 9611, 9611, 0, 109, 109, 109, 0, 18066, 18066, 18066, 0, 9611, 9611, 9611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 109, 109, 0, 0, 0, 0, 0, 0]","[[109, 18066, 17016], [109, 18066, 17016], [109, 18066, 15598], [109, 18066, 15598], [109, 18066, 55], [109, 18066, 55], [109, 18066, 11987], [109, 18066, 11987], [109, 18066, 9611], [109, 18066, 9611]]","{13996: 344, 109: 16}",Given the knowledge: washington county<sep> shares border with<sep> fayette county<triple> washington county<sep> shares border with<sep> fayette county<triple> washington county<sep> shares border with<sep> greene county<triple> washington county<sep> shares border with<sep> greene county<triple> washington county<sep> shares border with<sep> allegheny county<triple> washington county<sep> shares border with<sep> allegheny county<triple> washington county<sep> shares border with<sep> westmoreland county<triple> washington county<sep> shares border with<sep> westmoreland county<triple> washington county<sep> shares border with<sep> beaver county<triple> washington county<sep> shares border with<sep> beaver county Text to check:bulgaria shares a border with the washington county that contains yakima.,['bulgaria'],['pierce county'],1,3504
"[0, 0, 0, 0, 0, 9992, 9992, 9992, 9992, 0, 17764, 17764, 17764, 0, 6684, 6684, 6684, 6684, 6684, 6684, 0, 9992, 9992, 9992, 9992, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 541, 541, 541, 541, 541, 541, 0, 9992, 9992, 9992, 9992, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 10912, 10912, 10912, 0, 9992, 9992, 9992, 9992, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 13864, 13864, 13864, 0, 9992, 9992, 9992, 9992, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 327, 327, 327, 0, 9992, 9992, 9992, 9992, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 13001, 13001, 0, 9992, 9992, 9992, 9992, 0, 17802, 17802, 17802, 17802, 0, 327, 327, 327, 0, 9992, 9992, 9992, 9992, 0, 18066, 18066, 18066, 0, 14223, 14223, 14223, 14223, 0, 9992, 9992, 9992, 9992, 0, 18066, 18066, 18066, 0, 14223, 14223, 14223, 14223, 0, 0, 0, 0, 0, 6684, 6684, 6684, 6684, 6684, 6684, 0, 0, 0, 0, 327, 327, 327, 0, 0]","[[9992, 17764, 6684], [9992, 17935, 541], [9992, 17935, 10912], [9992, 17935, 13864], [9992, 17935, 327], [9992, 17935, 13001], [9992, 17802, 327], [9992, 18066, 14223], [9992, 18066, 14223]]",{9992: 21},Given the knowledge: western australia<sep> applies to jurisdiction<sep> western australian legislative assembly<triple> western australia<sep> located in the administrative territorial entity<sep> university of western australia<triple> western australia<sep> located in the administrative territorial entity<sep> perth airport<triple> western australia<sep> located in the administrative territorial entity<sep> subiaco<triple> western australia<sep> located in the administrative territorial entity<sep> australia<triple> western australia<sep> located in the administrative territorial entity<sep> perth<triple> western australia<sep> contains administrative territorial entity<sep> australia<triple> western australia<sep> shares border with<sep> south australia<triple> western australia<sep> shares border with<sep> south australia Text to check:the western australian legislative assembly applies jurisdiction over western australia.,[],['western australian legislative assembly'],0,3147
"[0, 0, 0, 0, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17848, 17848, 0, 2592, 2592, 2592, 2592, 2592, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 18022, 18022, 18022, 0, 1282, 1282, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 18020, 18020, 18020, 0, 16569, 16569, 16569, 16569, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 18110, 18110, 0, 2500, 2500, 2500, 2500, 2500, 2500, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17785, 17785, 0, 7234, 7234, 7234, 7234, 7234, 7234, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17813, 17813, 17813, 0, 1, 1, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17926, 17926, 17926, 17926, 17926, 17926, 0, 4590, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17786, 17786, 17786, 0, 15968, 15968, 0, 5302, 5302, 5302, 5302, 5302, 5302, 0, 17949, 17949, 17949, 0, 13548, 13548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1282, 1282, 0, 0, 0, 0, 0, 0, 2500, 2500, 2500, 2500, 2500, 2500, 0, 0]","[[5302, 17848, 2592], [5302, 18022, 1282], [5302, 17813, 10881], [5302, 18020, 16569], [5302, 18110, 2500], [5302, 17785, 7234], [5302, 17813, 1], [5302, 17926, 4590], [5302, 17786, 15968], [5302, 17949, 13548]]",{5302: 14},"Given the knowledge: george a. romero<sep> educated at<sep> carnegie mellon university<triple> george a. romero<sep> place of death<sep> toronto<triple> george a. romero<sep> country of citizenship<sep> united states of america<triple> george a. romero<sep> place of birth<sep> new york city<triple> george a. romero<sep> voice actor<sep> phineas and ferb<triple> george a. romero<sep> cast member<sep> the silence of the lambs<triple> george a. romero<sep> country of citizenship<sep> canada<triple> george a. romero<sep> languages spoken, written or signed<sep> english<triple> george a. romero<sep> cause of death<sep> lung cancer<triple> george a. romero<sep> manner of death<sep> natural causes Text to check:george a. romero died in toronto and was a voice actor of phineas and ferb.",[],['george a. romero'],0,616
"[0, 0, 0, 0, 0, 11886, 11886, 11886, 11886, 0, 17957, 17957, 17957, 17957, 0, 6395, 6395, 6395, 0, 11886, 11886, 11886, 11886, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 11886, 11886, 11886, 11886, 0, 17936, 17936, 17936, 17936, 0, 8012, 8012, 8012, 0, 11886, 11886, 11886, 11886, 0, 18077, 0, 2899, 2899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11886, 11886, 11886, 11886, 0, 0, 0, 0]","[[11886, 17957, 6395], [11886, 17811, 10881], [11886, 17936, 8012], [11886, 18077, 2899]]",{11886: 4},Given the knowledge: colorado rapids<sep> member of sports team<sep> john spencer<triple> colorado rapids<sep> country<sep> united states of america<triple> colorado rapids<sep> located in time zone<sep> mountain time zone<triple> colorado rapids<sep> sport<sep> association football Text to check:glasgow is the city where the person who is the member of the colorado rapids was born.,[],['glasgow'],0,2025
"[0, 0, 0, 0, 0, 17511, 17511, 17511, 0, 18022, 18022, 18022, 0, 1904, 1904, 0, 17511, 17511, 17511, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 17511, 17511, 17511, 0, 18020, 18020, 18020, 0, 10645, 10645, 10645, 0, 17511, 17511, 17511, 0, 17984, 0, 16713, 16713, 0, 17511, 17511, 17511, 0, 17959, 17959, 17959, 0, 703, 703, 703, 0, 17511, 17511, 17511, 0, 17848, 17848, 0, 2529, 2529, 2529, 2529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[17511, 18022, 1904], [17511, 17813, 10881], [17511, 18020, 10645], [17511, 17984, 16713], [17511, 17959, 703], [17511, 17848, 2529]]",{17511: 6},Given the knowledge: john adams<sep> place of death<sep> franklin<triple> john adams<sep> country of citizenship<sep> united states of america<triple> john adams<sep> place of birth<sep> nashville<triple> john adams<sep> occupation<sep> military officer<triple> john adams<sep> military casualty classification<sep> killed in action<triple> john adams<sep> educated at<sep> united states military academy Text to check:john adams is a cast member of savannah (the one whose producer is aaron spelling).,['john adams'],['ray wise'],1,2087
"[0, 0, 0, 0, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17785, 17785, 0, 16215, 16215, 16215, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17848, 17848, 0, 2322, 2322, 2322, 2322, 2322, 2322, 2322, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17848, 17848, 0, 6328, 6328, 6328, 6328, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17785, 17785, 0, 12330, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17785, 17785, 0, 10884, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17813, 17813, 17813, 0, 2412, 2412, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17785, 17785, 0, 16438, 16438, 16438, 16438, 16438, 16438, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17785, 17785, 0, 11591, 11591, 11591, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17785, 17785, 0, 15088, 15088, 15088, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 17813, 17813, 17813, 0, 8078, 8078, 8078, 8078, 8078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 2634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[2634, 17785, 16215], [2634, 17848, 2322], [2634, 17848, 6328], [2634, 17785, 12330], [2634, 17785, 10884], [2634, 17813, 2412], [2634, 17785, 16438], [2634, 17785, 11591], [2634, 17785, 15088], [2634, 17813, 8078]]",{2634: 12},Given the knowledge: kulbhushan kharbanda<sep> cast member<sep> midnight's children<triple> kulbhushan kharbanda<sep> educated at<sep> aligarh muslim university<triple> kulbhushan kharbanda<sep> educated at<sep> university of delhi<triple> kulbhushan kharbanda<sep> cast member<sep> water<triple> kulbhushan kharbanda<sep> cast member<sep> earth<triple> kulbhushan kharbanda<sep> country of citizenship<sep> india<triple> kulbhushan kharbanda<sep> cast member<sep> jodhaa akbar<triple> kulbhushan kharbanda<sep> cast member<sep> monsoon wedding<triple> kulbhushan kharbanda<sep> cast member<sep> lagaan<triple> kulbhushan kharbanda<sep> country of citizenship<sep> british raj Text to check:midnight's children is the name of the film that included kulbhushan kharbanda in the cast member and was distributed by 20th century fox.,[],"[""midnight's children""]",0,800
