entity_relation_ids,memory_bank,entity_triple_counts,history_response,corrupt_entity,original_entity,hallucination_tags,data_id
"[0, 0, 0, 0, 0, 15410, 15410, 15410, 15410, 0, 17957, 17957, 17957, 17957, 0, 883, 883, 883, 883, 883, 883, 883, 0, 15410, 15410, 15410, 15410, 0, 17957, 17957, 17957, 17957, 0, 16038, 16038, 16038, 16038, 16038, 16038, 16038, 16038, 0, 15410, 15410, 15410, 15410, 0, 17957, 17957, 17957, 17957, 0, 8246, 8246, 8246, 8246, 8246, 8246, 0, 15410, 15410, 15410, 15410, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 15410, 15410, 15410, 15410, 0, 18030, 18030, 18030, 18030, 18030, 18030, 18030, 0, 16004, 0, 15410, 15410, 15410, 15410, 0, 18077, 0, 2899, 2899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15410, 15410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[15410, 17957, 883], [15410, 17957, 16038], [15410, 17957, 8246], [15410, 17813, 17727], [15410, 18030, 16004], [15410, 18077, 2899]]",{15410: 6},Given the knowledge: jim taylor<sep> member of sports team<sep> gillingham f.c.<triple> jim taylor<sep> member of sports team<sep> charlton athletic f.c.<triple> jim taylor<sep> member of sports team<sep> watford f.c.<triple> jim taylor<sep> country of citizenship<sep> united kingdom<triple> jim taylor<sep> position played on team / speciality<sep> forward<triple> jim taylor<sep> sport<sep> association football Text to check:The Loughborough University is located in the county town where Jim Taylor (the one that is a member of Fulham F.C.) died.,['Loughborough University'],['University of Reading'],1,2528
"[0, 0, 0, 0, 0, 3207, 3207, 0, 17946, 17946, 0, 14346, 14346, 0, 3207, 3207, 0, 17979, 17979, 0, 502, 502, 502, 502, 502, 502, 0, 3207, 3207, 0, 17871, 17871, 0, 2044, 2044, 2044, 0, 3207, 3207, 0, 17785, 17785, 0, 11658, 11658, 11658, 11658, 11658, 0, 3207, 3207, 0, 17881, 0, 11264, 11264, 11264, 0, 3207, 3207, 0, 17785, 17785, 0, 384, 384, 384, 384, 0, 3207, 3207, 0, 17785, 17785, 0, 9726, 9726, 9726, 0, 3207, 3207, 0, 17881, 0, 6115, 6115, 6115, 6115, 0, 3207, 3207, 0, 17970, 17970, 0, 2044, 2044, 2044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[3207, 17946, 14346], [3207, 17979, 502], [3207, 17871, 2044], [3207, 17785, 11658], [3207, 17881, 11264], [3207, 17785, 384], [3207, 17785, 9726], [3207, 17881, 6115], [3207, 17970, 2044]]",{3207: 30},Given the knowledge: zodiac<sep> main subject<sep> serial killer<triple> zodiac<sep> nominated for<sep> satellite award for best adapted screenplay<triple> zodiac<sep> filming location<sep> san francisco<triple> zodiac<sep> cast member<sep> clea duvall<triple> zodiac<sep> genre<sep> docudrama<triple> zodiac<sep> cast member<sep> mark ruffalo<triple> zodiac<sep> cast member<sep> adam goldberg<triple> zodiac<sep> genre<sep> film based on literature<triple> zodiac<sep> narrative location<sep> san francisco Text to check:Zodiac is a written work in the true crime genre.,[],['Zodiac'],0,1968
"[0, 0, 0, 0, 0, 16675, 16675, 16675, 16675, 0, 17773, 17773, 0, 4925, 4925, 4925, 4925, 0, 16675, 16675, 16675, 16675, 0, 17916, 0, 7797, 0, 16675, 16675, 16675, 16675, 0, 17984, 0, 1628, 1628, 0, 16675, 16675, 16675, 16675, 0, 17773, 17773, 0, 2311, 2311, 2311, 2311, 2311, 0, 16675, 16675, 16675, 16675, 0, 17984, 0, 7356, 0, 16675, 16675, 16675, 16675, 0, 17798, 0, 12827, 12827, 0, 16675, 16675, 16675, 16675, 0, 17984, 0, 5276, 5276, 0, 16675, 16675, 16675, 16675, 0, 17984, 0, 9646, 9646, 0, 16675, 16675, 16675, 16675, 0, 17984, 0, 13947, 13947, 0, 16675, 16675, 16675, 16675, 0, 17800, 0, 11882, 11882, 11882, 0, 0, 0, 0, 0, 0, 0, 0, 12827, 12827, 0, 0]","[[16675, 17773, 4925], [16675, 17916, 7797], [16675, 17984, 1628], [16675, 17773, 2311], [16675, 17984, 7356], [16675, 17798, 12827], [16675, 17984, 5276], [16675, 17984, 9646], [16675, 17984, 13947], [16675, 17800, 11882]]",{16675: 27},Given the knowledge: irving berlin<sep> award received<sep> presidential medal of freedom<triple> irving berlin<sep> instrument<sep> piano<triple> irving berlin<sep> occupation<sep> lyricist<triple> irving berlin<sep> award received<sep> grammy lifetime achievement award<triple> irving berlin<sep> occupation<sep> musician<triple> irving berlin<sep> composer<sep> top hat<triple> irving berlin<sep> occupation<sep> songwriter<triple> irving berlin<sep> occupation<sep> pianist<triple> irving berlin<sep> occupation<sep> screenwriter<triple> irving berlin<sep> conflict<sep> world war i Text to check:Irving Berlin composed Top Hat.,[],['Irving Berlin'],0,2927
"[0, 0, 0, 0, 0, 16810, 16810, 16810, 0, 17924, 17924, 17924, 17924, 17924, 0, 9512, 9512, 9512, 9512, 9512, 9512, 0, 16810, 16810, 16810, 0, 17991, 17991, 0, 1939, 1939, 1939, 1939, 0, 16810, 16810, 16810, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 5285, 5285, 5285, 5285, 5285, 5285, 5285, 5285, 0, 16810, 16810, 16810, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 9529, 9529, 9529, 9529, 9529, 9529, 9529, 9529, 0, 16810, 16810, 16810, 0, 17973, 17973, 0, 8165, 8165, 8165, 8165, 8165, 0, 16810, 16810, 16810, 0, 17924, 17924, 17924, 17924, 17924, 0, 6244, 6244, 6244, 6244, 6244, 6244, 0, 16810, 16810, 16810, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 9440, 9440, 9440, 9440, 9440, 9440, 9440, 0, 16810, 16810, 16810, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 11805, 11805, 11805, 0, 16810, 16810, 16810, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 552, 552, 552, 552, 552, 552, 0, 16810, 16810, 16810, 0, 18003, 18003, 18003, 18003, 18003, 18003, 18003, 0, 4938, 4938, 4938, 4938, 4938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[16810, 17924, 9512], [16810, 17991, 1939], [16810, 18003, 5285], [16810, 18003, 9529], [16810, 17973, 8165], [16810, 17924, 6244], [16810, 18003, 9440], [16810, 18003, 11805], [16810, 18003, 552], [16810, 18003, 4938]]",{16810: 149},Given the knowledge: japanese<sep> language of work or name<sep> the super dimension fortress macross<triple> japanese<sep> official language<sep> empire of japan<triple> japanese<sep> original language of film or tv show<sep> ponyo on the cliff by the sea<triple> japanese<sep> original language of film or tv show<sep> detective conan: captured in her eyes<triple> japanese<sep> native language<sep> haruki murakami<triple> japanese<sep> language of work or name<sep> magical girl lyrical nanoha<triple> japanese<sep> original language of film or tv show<sep> street fighter ii: the animated movie<triple> japanese<sep> original language of film or tv show<sep> the last emperor<triple> japanese<sep> original language of film or tv show<sep> letters from iwo jima<triple> japanese<sep> original language of film or tv show<sep> fist of the north star Text to check:Speed Racer is a visual artwork that is in the Japanese language and was originally aired on Tokyo Broadcasting System Holdings.,['Speed Racer'],['Eureka Seven'],1,2481
"[0, 0, 0, 0, 0, 17348, 17348, 0, 17986, 17986, 17986, 17986, 17986, 17986, 0, 1896, 0, 17348, 17348, 0, 17986, 17986, 17986, 17986, 17986, 17986, 0, 3809, 0, 17348, 17348, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 11531, 11531, 11531, 11531, 11531, 11531, 11531, 11531, 0, 17348, 17348, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[17348, 17986, 1896], [17348, 17986, 3809], [17348, 17935, 11531], [17348, 17811, 10881]]",{17348: 4},"Given the knowledge: davis<sep> office held by head of government<sep> mayor<triple> davis<sep> office held by head of government<sep> councillor<triple> davis<sep> located in the administrative territorial entity<sep> university of california, davis<triple> davis<sep> country<sep> united states of america Text to check:Davis Entertainment is the film production company of Waterworld, and Dean Semler is its director of photography.",[],['Davis Entertainment'],0,2120
"[0, 0, 0, 0, 0, 12258, 12258, 12258, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1412, 1412, 1412, 0, 12258, 12258, 12258, 0, 17811, 0, 10881, 10881, 10881, 10881, 10881, 0, 12258, 12258, 12258, 0, 18066, 18066, 18066, 0, 11321, 11321, 0, 12258, 12258, 12258, 0, 18066, 18066, 18066, 0, 11321, 11321, 0, 12258, 12258, 12258, 0, 18066, 18066, 18066, 0, 110, 110, 110, 110, 0, 12258, 12258, 12258, 0, 18066, 18066, 18066, 0, 110, 110, 110, 110, 0, 12258, 12258, 12258, 0, 18066, 18066, 18066, 0, 12843, 12843, 12843, 12843, 0, 12258, 12258, 12258, 0, 18066, 18066, 18066, 0, 12843, 12843, 12843, 12843, 0, 12258, 12258, 12258, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5473, 5473, 0, 12258, 12258, 12258, 0, 17802, 17802, 17802, 17802, 0, 1412, 1412, 1412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12258, 12258, 12258, 0, 0, 0, 0, 0]","[[12258, 17935, 1412], [12258, 17811, 10881], [12258, 18066, 11321], [12258, 18066, 11321], [12258, 18066, 110], [12258, 18066, 110], [12258, 18066, 12843], [12258, 18066, 12843], [12258, 17935, 5473], [12258, 17802, 1412]]","{12315: 8, 12258: 12}",Given the knowledge: brevard county<sep> located in the administrative territorial entity<sep> florida<triple> brevard county<sep> country<sep> united states of america<triple> brevard county<sep> shares border with<sep> orange county<triple> brevard county<sep> shares border with<sep> orange county<triple> brevard county<sep> shares border with<sep> indian river county<triple> brevard county<sep> shares border with<sep> indian river county<triple> brevard county<sep> shares border with<sep> volusia county<triple> brevard county<sep> shares border with<sep> volusia county<triple> brevard county<sep> located in the administrative territorial entity<sep> melbourne<triple> brevard county<sep> contains administrative territorial entity<sep> florida Text to check:Jim Morrison was born in the city in Brevard County in the US.,[],['Jim Morrison'],0,969
"[0, 0, 0, 0, 0, 16254, 16254, 0, 18055, 0, 4933, 4933, 4933, 4933, 4933, 0, 16254, 16254, 0, 18114, 18114, 0, 15345, 15345, 15345, 0, 16254, 16254, 0, 17901, 17901, 0, 15882, 15882, 15882, 0, 16254, 16254, 0, 17901, 17901, 0, 6701, 6701, 0, 16254, 16254, 0, 18055, 0, 1701, 1701, 1701, 1701, 0, 16254, 16254, 0, 18055, 0, 12873, 12873, 12873, 12873, 0, 16254, 16254, 0, 18114, 18114, 0, 15380, 15380, 15380, 15380, 0, 16254, 16254, 0, 17901, 17901, 0, 6121, 6121, 6121, 6121, 0, 16254, 16254, 0, 17901, 17901, 0, 7272, 7272, 7272, 7272, 0, 16254, 16254, 0, 17782, 0, 10439, 10439, 10439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[16254, 18055, 4933], [16254, 18114, 15345], [16254, 17901, 15882], [16254, 17901, 6701], [16254, 18055, 1701], [16254, 18055, 12873], [16254, 18114, 15380], [16254, 17901, 6121], [16254, 17901, 7272], [16254, 17782, 10439]]",{16254: 126},Given the knowledge: boston<sep> residence<sep> sylvia plath<triple> boston<sep> work location<sep> john davis<triple> boston<sep> headquarters location<sep> boston university<triple> boston<sep> headquarters location<sep> northeastern university<triple> boston<sep> residence<sep> clark gregg<triple> boston<sep> residence<sep> liv ullmann<triple> boston<sep> work location<sep> steven tyler<triple> boston<sep> headquarters location<sep> harvard business school<triple> boston<sep> headquarters location<sep> harvard medical school<triple> boston<sep> capital<sep> suffolk county Text to check:Boston Latin School is the magnet school where Ralph Waldo Emerson studied.,[],['Boston Latin School'],0,763
"[0, 0, 0, 0, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 192, 192, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 5513, 5513, 5513, 5513, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 1616, 1616, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 16061, 16061, 16061, 16061, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 12199, 12199, 12199, 12199, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 11960, 11960, 11960, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 2996, 2996, 2996, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 6518, 6518, 6518, 6518, 6518, 6518, 0, 1282, 1282, 0, 17935, 17935, 17935, 17935, 17935, 17935, 0, 11175, 11175, 11175, 11175, 11175, 0, 1282, 1282, 0, 18042, 18042, 18042, 18042, 0, 8804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1282, 0, 0, 0, 0]","[[1282, 17935, 192], [1282, 17935, 5513], [1282, 17935, 1616], [1282, 17935, 16061], [1282, 17935, 12199], [1282, 17935, 11960], [1282, 17935, 2996], [1282, 17935, 6518], [1282, 17935, 11175], [1282, 18042, 8804]]",{1282: 197},Given the knowledge: toronto<sep> located in the administrative territorial entity<sep> ontario<triple> toronto<sep> located in the administrative territorial entity<sep> university of toronto<triple> toronto<sep> located in the administrative territorial entity<sep> scarborough<triple> toronto<sep> located in the administrative territorial entity<sep> upper canada college<triple> toronto<sep> located in the administrative territorial entity<sep> ocad university<triple> toronto<sep> located in the administrative territorial entity<sep> trinity college<triple> toronto<sep> located in the administrative territorial entity<sep> york university<triple> toronto<sep> located in the administrative territorial entity<sep> osgoode hall law school<triple> toronto<sep> located in the administrative territorial entity<sep> toronto district school board<triple> toronto<sep> properties for this type<sep> human Text to check:The name of the administrative territorial entity that is a twinned administrative body of Toronto is Munich.,['Munich'],['Islamabad'],1,324
"[0, 0, 0, 0, 0, 11336, 11336, 11336, 11336, 11336, 0, 17848, 17848, 0, 16606, 16606, 16606, 16606, 0, 11336, 11336, 11336, 11336, 11336, 0, 17848, 17848, 0, 13065, 13065, 13065, 13065, 0, 11336, 11336, 11336, 11336, 11336, 0, 18020, 18020, 18020, 0, 16569, 16569, 16569, 16569, 0, 11336, 11336, 11336, 11336, 11336, 0, 17849, 0, 1740, 1740, 1740, 1740, 0, 11336, 11336, 11336, 11336, 11336, 0, 18055, 0, 17347, 17347, 17347, 0, 11336, 11336, 11336, 11336, 11336, 0, 17848, 17848, 0, 6851, 6851, 6851, 6851, 0, 11336, 11336, 11336, 11336, 11336, 0, 17881, 0, 15415, 0, 11336, 11336, 11336, 11336, 11336, 0, 17984, 0, 2903, 0, 11336, 11336, 11336, 11336, 11336, 0, 17984, 0, 36, 36, 0, 11336, 11336, 11336, 11336, 11336, 0, 17800, 0, 10498, 10498, 10498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1740, 1740, 1740, 0, 0]","[[11336, 17848, 16606], [11336, 17848, 13065], [11336, 18020, 16569], [11336, 17849, 1740], [11336, 18055, 17347], [11336, 17848, 6851], [11336, 17881, 15415], [11336, 17984, 2903], [11336, 17984, 36], [11336, 17800, 10498]]",{11336: 23},Given the knowledge: joseph heller<sep> educated at<sep> new york university<triple> joseph heller<sep> educated at<sep> columbia university<triple> joseph heller<sep> place of birth<sep> new york city<triple> joseph heller<sep> employer<sep> pennsylvania state university<triple> joseph heller<sep> residence<sep> brooklyn<triple> joseph heller<sep> educated at<sep> university of oxford<triple> joseph heller<sep> genre<sep> satire<triple> joseph heller<sep> occupation<sep> writer<triple> joseph heller<sep> occupation<sep> playwright<triple> joseph heller<sep> conflict<sep> world war ii Text to check:Joseph Heller is a person employed by Pennsylvania State University.,[],['Joseph Heller'],0,2802
"[0, 0, 0, 0, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 4910, 4910, 4910, 4910, 4910, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 16618, 16618, 16618, 16618, 16618, 16618, 16618, 16618, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 16939, 16939, 16939, 16939, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 13319, 13319, 13319, 13319, 13319, 13319, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 9562, 9562, 9562, 9562, 0, 14019, 14019, 14019, 14019, 14019, 0, 18051, 0, 1167, 0, 14019, 14019, 14019, 14019, 14019, 0, 17914, 17914, 0, 16578, 16578, 16578, 16578, 0, 14019, 14019, 14019, 14019, 14019, 0, 17813, 17813, 17813, 0, 8029, 8029, 8029, 0, 14019, 14019, 14019, 14019, 14019, 0, 17851, 17851, 0, 6708, 0, 14019, 14019, 14019, 14019, 14019, 0, 17984, 0, 2903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14019, 14019, 0, 0, 0, 0, 2903, 0, 0]","[[14019, 17914, 4910], [14019, 17914, 16618], [14019, 17914, 16939], [14019, 17914, 13319], [14019, 17914, 9562], [14019, 18051, 1167], [14019, 17914, 16578], [14019, 17813, 8029], [14019, 17851, 6708], [14019, 17984, 2903]]",{14019: 17},"Given the knowledge: joseph conrad<sep> influenced by<sep> michael moorcock<triple> joseph conrad<sep> influenced by<sep> jorge luis borges<triple> joseph conrad<sep> influenced by<sep> graham greene<triple> joseph conrad<sep> influenced by<sep> t. s. eliot<triple> joseph conrad<sep> influenced by<sep> philip roth<triple> joseph conrad<sep> religion<sep> atheism<triple> joseph conrad<sep> influenced by<sep> saul bellow<triple> joseph conrad<sep> country of citizenship<sep> russian empire<triple> joseph conrad<sep> ethnic group<sep> poles<triple> joseph conrad<sep> occupation<sep> writer Text to check:The visual artwork Apocalypse Now is written by Joseph Conrad, whose occupation is writer.",[],['Apocalypse Now'],0,2324
"[0, 0, 0, 0, 0, 12116, 12116, 12116, 0, 17848, 17848, 0, 5312, 5312, 5312, 5312, 0, 12116, 12116, 12116, 0, 17884, 17884, 0, 1444, 0, 12116, 12116, 12116, 0, 17848, 17848, 0, 2274, 2274, 2274, 2274, 2274, 2274, 2274, 2274, 2274, 0, 12116, 12116, 12116, 0, 17785, 17785, 0, 7325, 7325, 7325, 0, 12116, 12116, 12116, 0, 17813, 17813, 17813, 0, 10881, 10881, 10881, 10881, 10881, 0, 12116, 12116, 12116, 0, 17972, 0, 7325, 7325, 7325, 0, 12116, 12116, 12116, 0, 17785, 17785, 0, 14100, 14100, 14100, 0, 12116, 12116, 12116, 0, 17956, 17956, 17956, 17956, 0, 2262, 2262, 0, 12116, 12116, 12116, 0, 17773, 17773, 0, 8684, 8684, 8684, 8684, 8684, 0, 12116, 12116, 12116, 0, 17785, 17785, 0, 6230, 6230, 6230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12116, 12116, 12116, 0, 0]","[[12116, 17848, 5312], [12116, 17884, 1444], [12116, 17848, 2274], [12116, 17785, 7325], [12116, 17813, 10881], [12116, 17972, 7325], [12116, 17785, 14100], [12116, 17956, 2262], [12116, 17773, 8684], [12116, 17785, 6230]]",{12116: 25},Given the knowledge: ray liotta<sep> educated at<sep> university of miami<triple> ray liotta<sep> given name<sep> ray<triple> ray liotta<sep> educated at<sep> lee strasberg theatre and film institute<triple> ray liotta<sep> cast member<sep> goodfellas<triple> ray liotta<sep> country of citizenship<sep> united states of america<triple> ray liotta<sep> narrator<sep> goodfellas<triple> ray liotta<sep> cast member<sep> hannibal<triple> ray liotta<sep> member of political party<sep> republican party<triple> ray liotta<sep> award received<sep> primetime emmy award<triple> ray liotta<sep> cast member<sep> youth in revolt Text to check:Goodfellas is narrated by Ray Liotta.,[],['Goodfellas'],0,3508
"[0, 0, 0, 0, 0, 14363, 14363, 14363, 14363, 0, 17848, 17848, 0, 5437, 5437, 5437, 0, 14363, 14363, 14363, 14363, 0, 17926, 17926, 17926, 17926, 17926, 17926, 0, 4590, 0, 14363, 14363, 14363, 14363, 0, 17785, 17785, 0, 13441, 13441, 13441, 0, 14363, 14363, 14363, 14363, 0, 17785, 17785, 0, 10910, 10910, 0, 14363, 14363, 14363, 14363, 0, 17979, 17979, 0, 3276, 3276, 3276, 3276, 3276, 3276, 3276, 0, 14363, 14363, 14363, 14363, 0, 17785, 17785, 0, 2306, 2306, 2306, 0, 14363, 14363, 14363, 14363, 0, 18034, 0, 2306, 2306, 2306, 0, 14363, 14363, 14363, 14363, 0, 17785, 17785, 0, 6011, 6011, 6011, 6011, 0, 14363, 14363, 14363, 14363, 0, 17979, 17979, 0, 3176, 3176, 3176, 3176, 3176, 0, 14363, 14363, 14363, 14363, 0, 17979, 17979, 0, 3048, 3048, 3048, 3048, 3048, 3048, 3048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[14363, 17848, 5437], [14363, 17926, 4590], [14363, 17785, 13441], [14363, 17785, 10910], [14363, 17979, 3276], [14363, 17785, 2306], [14363, 18034, 2306], [14363, 17785, 6011], [14363, 17979, 3176], [14363, 17979, 3048]]",{14363: 39},"Given the knowledge: edward norton<sep> educated at<sep> yale university<triple> edward norton<sep> languages spoken, written or signed<sep> english<triple> edward norton<sep> cast member<sep> kingdom of heaven<triple> edward norton<sep> cast member<sep> frida<triple> edward norton<sep> nominated for<sep> independent spirit award for best male lead<triple> edward norton<sep> cast member<sep> the painted veil<triple> edward norton<sep> producer<sep> the painted veil<triple> edward norton<sep> cast member<sep> american history x<triple> edward norton<sep> nominated for<sep> academy award for best actor<triple> edward norton<sep> nominated for<sep> mtv movie award for best fight Text to check:Edward Norton was born in Grants Pass.",['Edward Norton'],['Ty Burrell'],1,1000
"[0, 0, 0, 0, 0, 11659, 11659, 11659, 0, 17957, 17957, 17957, 17957, 0, 6482, 6482, 6482, 6482, 6482, 6482, 6482, 0, 11659, 11659, 11659, 0, 17957, 17957, 17957, 17957, 0, 8852, 8852, 8852, 8852, 8852, 8852, 8852, 0, 11659, 11659, 11659, 0, 18020, 18020, 18020, 0, 5694, 5694, 5694, 0, 11659, 11659, 11659, 0, 17957, 17957, 17957, 17957, 0, 7003, 7003, 7003, 7003, 7003, 7003, 7003, 7003, 0, 11659, 11659, 11659, 0, 17957, 17957, 17957, 17957, 0, 17610, 17610, 17610, 17610, 17610, 17610, 17610, 17610, 0, 11659, 11659, 11659, 0, 17957, 17957, 17957, 17957, 0, 11444, 11444, 11444, 11444, 11444, 11444, 11444, 0, 11659, 11659, 11659, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 11659, 11659, 11659, 0, 18030, 18030, 18030, 18030, 18030, 18030, 18030, 0, 14304, 0, 11659, 11659, 11659, 0, 18077, 0, 2899, 2899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11659, 11659, 0, 0]","[[11659, 17957, 6482], [11659, 17957, 8852], [11659, 18020, 5694], [11659, 17957, 7003], [11659, 17957, 17610], [11659, 17957, 11444], [11659, 17813, 17727], [11659, 18030, 14304], [11659, 18077, 2899]]","{7329: 116, 11659: 9}",Given the knowledge: gary cooper<sep> member of sports team<sep> welling united f.c.<triple> gary cooper<sep> member of sports team<sep> brentford f.c.<triple> gary cooper<sep> place of birth<sep> hammersmith<triple> gary cooper<sep> member of sports team<sep> peterborough united f.c.<triple> gary cooper<sep> member of sports team<sep> queens park rangers f.c.<triple> gary cooper<sep> member of sports team<sep> birmingham city f.c.<triple> gary cooper<sep> country of citizenship<sep> united kingdom<triple> gary cooper<sep> position played on team / speciality<sep> midfielder<triple> gary cooper<sep> sport<sep> association football Text to check:The person in the cast of Roman Holiday (distributed by NBC) resides in Gary Cooper.,['Gary Cooper'],['Sherman Oaks'],1,1549
"[0, 0, 0, 0, 0, 12295, 12295, 12295, 0, 17848, 17848, 0, 5250, 5250, 5250, 5250, 0, 12295, 12295, 12295, 0, 17848, 17848, 0, 2139, 2139, 2139, 2139, 2139, 2139, 0, 12295, 12295, 12295, 0, 17955, 17955, 0, 12313, 12313, 12313, 0, 12295, 12295, 12295, 0, 17813, 17813, 17813, 0, 17727, 17727, 0, 12295, 12295, 12295, 0, 17785, 17785, 0, 3964, 3964, 3964, 3964, 3964, 3964, 3964, 3964, 3964, 0, 12295, 12295, 12295, 0, 17956, 17956, 17956, 17956, 0, 4497, 4497, 4497, 0, 12295, 12295, 12295, 0, 17785, 17785, 0, 9322, 9322, 9322, 9322, 9322, 9322, 9322, 0, 12295, 12295, 12295, 0, 17972, 0, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 6963, 0, 12295, 12295, 12295, 0, 17773, 17773, 0, 7998, 7998, 7998, 7998, 7998, 7998, 7998, 7998, 7998, 7998, 7998, 0, 12295, 12295, 12295, 0, 17972, 0, 16205, 16205, 16205, 16205, 16205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[12295, 17848, 5250], [12295, 17848, 2139], [12295, 17955, 12313], [12295, 17813, 17727], [12295, 17785, 3964], [12295, 17956, 4497], [12295, 17785, 9322], [12295, 17972, 6963], [12295, 17773, 7998], [12295, 17972, 16205]]",{12295: 40},Given the knowledge: john cleese<sep> educated at<sep> university of cambridge<triple> john cleese<sep> educated at<sep> university of st andrews<triple> john cleese<sep> member of<sep> monty python<triple> john cleese<sep> country of citizenship<sep> united kingdom<triple> john cleese<sep> cast member<sep> harry potter and the chamber of secrets<triple> john cleese<sep> member of political party<sep> liberal democrats<triple> john cleese<sep> cast member<sep> the adventures of pluto nash<triple> john cleese<sep> narrator<sep> mickey's magical christmas: snowed in at the house of mouse<triple> john cleese<sep> award received<sep> bafta award for best actor in a leading role<triple> john cleese<sep> narrator<sep> winnie the pooh Text to check:John Cleese is employed by the University of New Brunswick.,['John Cleese'],['Roger Moore'],1,2102
